Date,Title,Url,Language,Author,Avatar,Category Details,Checked,City,Display URLs,Expanded URLs,Full Name,Full Text,Gender,Hashtags,Impact,Impressions,Latitude,Location Name,Longitude,Media Filter,Media URLs,Mentioned Authors,Original Url,Thread Author,Thread Created Date,Thread Entry Type,Thread Id,Thread URL,Twitter Author ID,Twitter Channel Role,Twitter Followers,Twitter Following,Twitter Reply Count,Twitter Reply to,Twitter Retweet of,Twitter Retweets,Twitter Tweets,Twitter Verified,Updated,Reach (new)
49:55.0,@TeamUSA Rulon Gardner upsetting Alexander â€œThe Greatâ€ Karelin in 2000,http://twitter.com/Frenchie7575/statuses/1245121171705692160,en,Frenchie7575,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2991914812?token=51edc952f29fbc2af7240c1112c7e6ee2bd69827d09ae7ea6b384e5b1226d0c2,,FALSE,,,,Frenchie7575 (Coach French),@TeamUSA Rulon Gardner upsetting Alexander â€œThe Greatâ€ Karelin in 2000,unknown,,0,111,0,,0,,,@teamusa,http://twitter.com/Frenchie7575/statuses/1245121171705692160,TeamUSA,,reply,1.24506E+18,,2991914812,,111,431,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,263,FALSE,2020-10-05T16:39:32.430+0000,0
49:07.0,@ljmaelyn @calUSAwrestling @DollamurWrestle @USAWrestling Looks great!,http://twitter.com/WrestlingDalton/statuses/1245120972543401987,en,WrestlingDalton,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/876650157244387328?token=987461deb5e6ec0ece198f6d69b1e5a1371058a8e526c2453d51d4972ec5fe73,,FALSE,,,,WrestlingDalton (Daltonâ„¢),@ljmaelyn @calUSAwrestling @DollamurWrestle @USAWrestling Looks great!,male,,24.7,4567,0,"OH, USA",0,,,"@ljmaelyn, @calusawrestling, @dollamurwrestle, @usawrestling",http://twitter.com/WrestlingDalton/statuses/1245120972543401987,ljmaelyn,,reply,1.24512E+18,,8.7665E+17,,696,700,0,http://twitter.com/ljmaelyn/statuses/1245116088003764225,,1,19841,FALSE,2020-10-05T16:39:32.438+0000,1158
49:06.0,"@trackconnect1 Whoa - no Al Oerter?
He should be in the top three, maybe number one.
Oerter would be in the top five Olympians ever - all sports
#aloerter @lsabre_Avenger @trackerati @tandfn #tracknation #trackandfield @usatf @NYACTrack_Field @newyorkac @USOlympicMedals @TeamUSA",http://twitter.com/nationalthrows/statuses/1245120966100840449,en,nationalthrows,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/72316623?token=c76800a669cf74fe5c2d3bdd34cbc7fedad992d0cc289e6612dc892414512576,,FALSE,Palm Springs,,,nationalthrows (National Throws),"@trackconnect1 Whoa - no Al Oerter? He should be in the top three, maybe number one. Oerter would be in the top five Olympians ever - all sports #aloerter @lsabre_Avenger @trackerati @tandfn #tracknation #trackandfield @usatf @NYACTrack_Field @newyorkac @USOlympicMedals @TeamUSA",unknown,"#aloerter, #tracknation, #trackandfield",50,38331,0,"Palm Desert, CA, USA",0,,,"@trackconnect1, @lsabre_avenger, @trackerati, @tandfn, @usatf, @nyactrack_field, @newyorkac, @usolympicmedals, @teamusa",http://twitter.com/nationalthrows/statuses/1245120966100840449,trackconnect1,,reply,1.24495E+18,,72316623,,18565,18379,2,http://twitter.com/trackconnect1/statuses/1244950193545584640,,5,76857,FALSE,2020-10-05T16:39:32.408+0000,13198
46:08.0,@johnsonannie99 @baileyyyg13 @bryrosario_ @AprilRossBeach @usavolleyball Adammmm!! ðŸ’ªðŸ¾ðŸ’ªðŸ¾ðŸ’ªðŸ¾,http://twitter.com/kaydeedubzU/statuses/1245120222127960066,id,kaydeedubzU,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/786727588261613568?token=60f2c2caa88d0ac72a74ba9a15967446c2c613bbfaf409bf15591784167db502,,FALSE,,,,kaydeedubzU (ð•‚ð•’ð•ªð•ð•’ ð•Žð•šð•ð•¤ð• ð•ŸðŸðŸ’™),@johnsonannie99 @baileyyyg13 @bryrosario_ @AprilRossBeach @usavolleyball Adammmm!! ðŸ’ªðŸ¾ðŸ’ªðŸ¾ðŸ’ªðŸ¾,unknown,,13.9,209,0,USA,0,,,"@johnsonannie99, @baileyyyg13, @bryrosario_, @aprilrossbeach, @usavolleyball",http://twitter.com/kaydeedubzU/statuses/1245120222127960066,johnsonannie99,,reply,1.24503E+18,,7.86728E+17,,209,1035,1,http://twitter.com/johnsonannie99/statuses/1245028903443410955,,0,271,FALSE,2020-10-05T16:39:32.408+0000,0
45:50.0,"@TeamUSA Billy Mills and his epic 10,000-meter race in the 1964 Olympics. That sprint to the finish was amazing. Absolutely stunning, amazing and legendary Olympic moment.",http://twitter.com/iamchrisbrewer/statuses/1245120145774612481,en,iamchrisbrewer,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/29534474?token=d45e482aee2d8a5631ef832eb5421cd7bbf4f38a57743a403fa775eee6b08520,,FALSE,Centralia,,,iamchrisbrewer (Chris Brewer),"@TeamUSA Billy Mills and his epic 10,000-meter race in the 1964 Olympics. That sprint to the finish was amazing. Absolutely stunning, amazing and legendary Olympic moment.",male,,0,1230,0,"Centralia, WA, USA",0,,,@teamusa,http://twitter.com/iamchrisbrewer/statuses/1245120145774612481,TeamUSA,,reply,1.24506E+18,,29534474,,1230,1323,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,27203,FALSE,2020-10-05T16:39:32.417+0000,427
45:49.0,"Thank you â¤ï¸ Corporate Sponsors ðŸ™
@Dollamur @DollamurWrestle @DollamurMMA @APSWrestle 
@WrestlingMart @USAWrestling 
@HastyAwards ! https://t.co/xNDsi2Fz2v",http://twitter.com/calUSAwrestling/statuses/1245120141274173440,en,calUSAwrestling,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2904925856?token=ade7e16074e19da3ea9119afe7d8df01a9d9c4894c653c54cb796232a5d9a89b,,FALSE,,,,calUSAwrestling (CAUSAWrestling),Thank you â¤ï¸ Corporate Sponsors ðŸ™ @Dollamur @DollamurWrestle @DollamurMMA @APSWrestle @WrestlingMart @USAWrestling @HastyAwards ! https://t.co/xNDsi2Fz2v,unknown,,45.8,17090,0,"CA, USA",0,,https://video.twimg.com/ext_tw_video/1245120108516663296/pu/vid/750x422/xvaAACda013OM6U-.mp4?tag=10,"@dollamur, @dollamurwrestle, @dollamurmma, @apswrestle, @wrestlingmart, @usawrestling, @hastyawards",http://twitter.com/calUSAwrestling/statuses/1245120141274173440,,,post,0,,2904925856,,3871,658,2,,,7,65453,FALSE,2020-10-05T16:39:32.418+0000,8648
45:05.0,@USWNT @FIFAWWC @USYNT https://t.co/RrJ3mYGDR3,http://twitter.com/karlabdelv/statuses/1245119956192288771,de,karlabdelv,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/349480696?token=2bcb50f362213687936b03e544e085a8c89a99e836f0f6ed51c36d4e9eaa9dfa,,FALSE,,,,karlabdelv (karla bustamante),@USWNT @FIFAWWC @USYNT https://t.co/RrJ3mYGDR3,female,,0,236,0,,0,,http://pbs.twimg.com/media/EUeN_3TXYAEiNuc.jpg,"@uswnt, @fifawwc, @usynt",http://twitter.com/karlabdelv/statuses/1245119956192288771,USWNT,,reply,1.2451E+18,,349480696,,236,884,0,http://twitter.com/USWNT/statuses/1245103242461224961,,0,11337,FALSE,2020-10-05T16:39:32.113+0000,0
44:26.0,@katyesterday @TeamUSA She was awesome!,http://twitter.com/RobergTax/statuses/1245119792895442950,en,RobergTax,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/227090203?token=2c73c9630d05211c61111989893a162082f31547e2c8627c542d4c597111faf1,,FALSE,,,,RobergTax (Jan Roberg),@katyesterday @TeamUSA She was awesome!,unknown,,0,1232,0,"MO, USA",0,,,"@katyesterday, @teamusa",http://twitter.com/RobergTax/statuses/1245119792895442950,katyesterday,,reply,1.24511E+18,,227090203,,1232,1638,0,http://twitter.com/katyesterday/statuses/1245107071810322433,,0,5843,FALSE,2020-10-05T16:39:32.418+0000,430
43:46.0,@usabasketball 92,http://twitter.com/lepedana/statuses/1245119626427719682,de,lepedana,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/595684345?token=fdb8f3d5f0f508b288f23a7ad4c3692dc7efbf12b3a6747bf62f05f18818e645,,FALSE,,,,lepedana (La mami),@usabasketball 92,unknown,,0,19,0,,0,,,@usabasketball,http://twitter.com/lepedana/statuses/1245119626427719682,usabasketball,,reply,1.24507E+18,,595684345,,19,223,0,http://twitter.com/usabasketball/statuses/1245066488412688384,,0,2831,FALSE,2020-10-05T16:39:32.116+0000,0
43:05.0,@NavyWaterPolo @USAWP,http://twitter.com/NavyWaterPolo/statuses/1245119453068697601,de,NavyWaterPolo,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/892722232530788352?token=ae773f19dfbe14d139df0b3d535dab93fa77c76f334a44007b20e744b7305ad1,,FALSE,Annapolis,,,NavyWaterPolo (NavyWaterPolo),@NavyWaterPolo @USAWP,,,20.8,864,0,"Annapolis, MD, USA",0,,,"@navywaterpolo, @usawp",http://twitter.com/NavyWaterPolo/statuses/1245119453068697601,NavyWaterPolo,,reply,1.24511E+18,,8.92722E+17,,864,309,1,http://twitter.com/NavyWaterPolo/statuses/1245110302087282688,,0,2778,FALSE,2020-10-05T16:39:32.410+0000,1357
42:32.0,"@realjaystiz @TeamUSA @MichaelPhelps It was one for the ages, makes me smile every single time",http://twitter.com/Cra24Julio/statuses/1245119313142411265,en,Cra24Julio,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/391036637?token=d3767597bb44b9219325ad919f21d24b542d33dc826ba96af1b0162f64d30746,,FALSE,,,,Cra24Julio (Mr. J),"@realjaystiz @TeamUSA @MichaelPhelps It was one for the ages, makes me smile every single time",male,,0,76,0,,0,,,"@realjaystiz, @teamusa, @michaelphelps",http://twitter.com/Cra24Julio/statuses/1245119313142411265,realjaystiz,,reply,1.24509E+18,,391036637,,76,326,0,http://twitter.com/realjaystiz/statuses/1245086303366139907,,0,1797,FALSE,2020-10-05T16:39:32.114+0000,0
42:28.0,@TeamUSA USA VS USSR 1980 Lake Placid NY! Miracle on ice!!!,http://twitter.com/GMogelnicki/statuses/1245119296516132865,en,GMogelnicki,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/545730893?token=2497b8aeb0c3930a3945f77fd606f305ed79da3fea218220e49a59d8ba4898eb,,FALSE,Oceanside,,,GMogelnicki (Grant Mogelnicki),@TeamUSA USA VS USSR 1980 Lake Placid NY! Miracle on ice!!!,male,,0,66,0,"Oceanside, CA, USA",0,,,@teamusa,http://twitter.com/GMogelnicki/statuses/1245119296516132865,TeamUSA,,reply,1.24506E+18,,545730893,,66,513,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1255,FALSE,2020-10-05T16:39:32.117+0000,0
42:16.0,"Great day for Cal Water Polo! ðŸ¤½â€â™‚ï¸

Three-time NCAA champion & two-time Olympian @ArroyoGavin is heading to the @USAWP Hall of Fame!

Details Â» https://t.co/25ymR4uGw2 https://t.co/nrynhgRZKx",http://twitter.com/CalWaterPolo/statuses/1245119246121590784,en,CalWaterPolo,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/72960591?token=d5db15a9586ae2087fa9be9454858965263ed48b8621de3437ebb40143c621a7,,FALSE,San Francisco,,"https://calbea.rs/2JweUvg, https://calbears.com/news/2020/3/31/mens-water-polo-arroyo-windes-named-to-usa-water-polo-hall-of-fame.aspx",CalWaterPolo (Cal Water Polo),Great day for Cal Water Polo! ðŸ¤½â€â™‚ï¸ Three-time NCAA champion & two-time Olympian @ArroyoGavin is heading to the @USAWP Hall of Fame! Details Â» https://t.co/25ymR4uGw2 https://t.co/nrynhgRZKx,male,,55.5,76479,0,"Berkeley, CA, USA",0,,http://pbs.twimg.com/media/EUeNVzmUEAEMvYe.jpg,"@arroyogavin, @usawp",http://twitter.com/CalWaterPolo/statuses/1245119246121590784,,,post,0,,72960591,,6288,735,2,,,8,4913,TRUE,2020-10-05T16:39:32.121+0000,11713
42:11.0,@usabasketball Even more impressive!,http://twitter.com/Bill___Mumphrey/statuses/1245119225662001152,en,Bill___Mumphrey,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2819041212?token=c014a4a30cad3c0836877e78cb442a10d40ae9622af81a345187fe6f70ce0206,,FALSE,Chicago,,,Bill___Mumphrey (Bill MumphreyÂ®),@usabasketball Even more impressive!,male,,0,80,0,"Chicago, IL, USA",0,,,@usabasketball,http://twitter.com/Bill___Mumphrey/statuses/1245119225662001152,usabasketball,,reply,1.24507E+18,,2819041212,,80,278,0,http://twitter.com/usabasketball/statuses/1245068154839031808,,0,7844,FALSE,2020-10-05T16:39:32.419+0000,0
42:00.0,Weâ€™re going live on FB with a watch party to see the Legend of #DosACero begging @USMNT taking on Mexico from 2001! Join us for a flashback watch party! @AmericanOutlaws #usa #usmnt #lasvegas #onlyvegas #soccer #vamosusa https://t.co/A1aERfDhBC,http://twitter.com/ao_lasvegas/statuses/1245119180669517826,en,ao_lasvegas,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1179975331848916992?token=6b959ee6f4f1be303a3ed7624f5bf33b1f5616df28e42c355b6a14aa0f96f63d,,FALSE,Las Vegas,,,ao_lasvegas (AO Las Vegas),Weâ€™re going live on FB with a watch party to see the Legend of #DosACero begging @USMNT taking on Mexico from 2001! Join us for a flashback watch party! @AmericanOutlaws #usa #usmnt #lasvegas #onlyvegas #soccer #vamosusa https://t.co/A1aERfDhBC,unknown,"#dosacero, #usa, #usmnt, #lasvegas, #onlyvegas, #soccer, #vamosusa",1.2,194,0,"Las Vegas, NV, USA",0,,http://pbs.twimg.com/media/EUeNSz0UwAAeBYi.jpg,"@usmnt, @americanoutlaws",http://twitter.com/ao_lasvegas/statuses/1245119180669517826,,,post,0,,1.17998E+18,,80,385,0,,,1,112,FALSE,2020-10-05T16:39:32.055+0000,0
41:57.0,@TeamUSA @MichaelPhelps #GOAT,http://twitter.com/Cra24Julio/statuses/1245119167130406913,ar,Cra24Julio,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/391036637?token=d3767597bb44b9219325ad919f21d24b542d33dc826ba96af1b0162f64d30746,,FALSE,,,,Cra24Julio (Mr. J),@TeamUSA @MichaelPhelps #GOAT,male,#goat,0,76,0,,0,,,"@teamusa, @michaelphelps",http://twitter.com/Cra24Julio/statuses/1245119167130406913,TeamUSA,,reply,1.24507E+18,,391036637,,76,326,0,http://twitter.com/TeamUSA/statuses/1245069734816743426,,0,1796,FALSE,2020-10-05T16:39:32.121+0000,0
41:34.0,@TeamUSA Michael Johnson Atlanta 96,http://twitter.com/Selby_CM/statuses/1245119072133623811,cy,Selby_CM,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/853504644915572736?token=08886cfa726fe60e684bf9bf0df844bf3accc647c4d7681ed17aa99a7f494b76,,FALSE,Sherman,,,Selby_CM (Marc Selby),@TeamUSA Michael Johnson Atlanta 96,male,,0,77,0,"Sherman, TX, USA",0,,,@teamusa,http://twitter.com/Selby_CM/statuses/1245119072133623811,TeamUSA,,reply,1.24506E+18,,8.53505E+17,,77,143,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,3826,FALSE,2020-10-05T16:39:32.108+0000,0
41:31.0,Lazarento @johnjohnflorenc ðŸ‘ðŸ»ðŸ‘ðŸ»,http://twitter.com/pablo_hcds/statuses/1245119060196630528,es,pablo_hcds,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2746908105?token=936d8605a7c66438786a5f3555b0961c9bb5015b23bda09d4bcb61655c91c109,,FALSE,,,https://twitter.com/i/web/status/1245116622169206791,pablo_hcds (ð“Ÿð“ªð“«ð“µð“¸ ðŸ„ðŸ»â€â™‚ï¸),Lazarento @johnjohnflorenc ðŸ‘ðŸ»ðŸ‘ðŸ»,unknown,,0,615,0,BRA,0,,,@johnjohnflorenc,http://twitter.com/pablo_hcds/statuses/1245119060196630528,,,post,0,,2746908105,,615,293,0,,,0,7863,FALSE,2020-10-05T16:39:32.072+0000,0
41:30.0,@CoachBartman @CoachAckman @USABaseball @Harrisburgath @HHS_BULLDOGS @TheSteveCombs @Ncarey1 @RRichardson44 @BulldogCleats @MSHSAAOrg @Mo_MHSBCA https://t.co/KMLR4ycUUz,http://twitter.com/CoachAndyOeth/statuses/1245119054362353671,de,CoachAndyOeth,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/368536770?token=c90facae7f4ba877a0e961e3c8cefaecdcd5109ec2f1a3c49756f3a3c504ad3c,,FALSE,,,,CoachAndyOeth (Andy Oeth),@CoachBartman @CoachAckman @USABaseball @Harrisburgath @HHS_BULLDOGS @TheSteveCombs @Ncarey1 @RRichardson44 @BulldogCleats @MSHSAAOrg @Mo_MHSBCA https://t.co/KMLR4ycUUz,male,,0,366,0,"MO, USA",0,,https://video.twimg.com/tweet_video/EUeNLZWXgAEPmYA.mp4#gif,"@coachbartman, @coachackman, @usabaseball, @harrisburgath, @hhs_bulldogs, @thestevecombs, @ncarey1, @rrichardson44, @bulldogcleats, @mshsaaorg, @mo_mhsbca",http://twitter.com/CoachAndyOeth/statuses/1245119054362353671,CoachBartman,,reply,1.24512E+18,,368536770,,366,1292,0,http://twitter.com/CoachBartman/statuses/1245118727898759169,,0,18261,FALSE,2020-10-05T16:39:32.420+0000,0
41:06.0,@USWNT @alexmorgan13 @AmyRodriguez8 And look where you are now!,http://twitter.com/kaconan/statuses/1245118953111748608,en,kaconan,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/547855719?token=6ea5143704dc789fc1a3c97071c344689cbb63aeb12f1a3aef60db3b441c1fa9,,FALSE,,,,kaconan (Kristen Conan),@USWNT @alexmorgan13 @AmyRodriguez8 And look where you are now!,female,,0,5,0,,0,,,"@uswnt, @alexmorgan13, @amyrodriguez8",http://twitter.com/kaconan/statuses/1245118953111748608,USWNT,,reply,1.24506E+18,,547855719,,5,30,0,http://twitter.com/USWNT/statuses/1245060940527108096,,0,4,FALSE,2020-10-05T16:39:32.109+0000,0
40:27.0,@CoachJax11 @TeamHandball @USATH @USARugby https://t.co/gxg5l8GUfq,http://twitter.com/DetroitHandball/statuses/1245118790490259457,de,DetroitHandball,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1225203869996789761?token=49946eb5be8c561d6aa0a591d330e4ac6911359434364c384b2d508484b42a36,,FALSE,,,,DetroitHandball (Detroit Handball Club),@CoachJax11 @TeamHandball @USATH @USARugby https://t.co/gxg5l8GUfq,unknown,,32.8,107,0,,0,,https://video.twimg.com/tweet_video/EUeM730XQAQfBUy.mp4#gif,"@coachjax11, @teamhandball, @usath, @usarugby",http://twitter.com/DetroitHandball/statuses/1245118790490259457,CoachJax11,,reply,1.24511E+18,,1.2252E+18,,107,535,2,http://twitter.com/CoachJax11/statuses/1245114006228131846,,0,250,FALSE,2020-10-05T16:39:32.119+0000,945
40:14.0,"@usabasketball Redeem team, miss you kobe, what a game against Spain. Late in the game, and1 from the wing three following with a mamba celebration. #MambaForever https://t.co/ZExVkhU641",http://twitter.com/AnishDixit9/statuses/1245118735586750464,en,AnishDixit9,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/621142701?token=99c87ab3a0cfb32d9197435865a0f705ab49c58f1450cd174579ed4969e29674,,FALSE,New Delhi,,,AnishDixit9 (Anish Dixit),"@usabasketball Redeem team, miss you kobe, what a game against Spain. Late in the game, and1 from the wing three following with a mamba celebration. #MambaForever https://t.co/ZExVkhU641",unknown,#mambaforever,0,88,0,"Delhi, Delhi, IND",0,,http://pbs.twimg.com/media/EUeM4rLUwAA2kLh.jpg,@usabasketball,http://twitter.com/AnishDixit9/statuses/1245118735586750464,usabasketball,,reply,1.24507E+18,,621142701,,88,593,0,http://twitter.com/usabasketball/statuses/1245066488412688384,,0,414,FALSE,2020-10-05T16:39:32.060+0000,0
40:12.0,@CoachAndyOeth @CoachAckman @USABaseball @Harrisburgath @HHS_BULLDOGS @TheSteveCombs @Ncarey1 @RRichardson44 @BulldogCleats @MSHSAAOrg @Mo_MHSBCA The best part is: we donâ€™t want your money! Itâ€™s free! https://t.co/ms0P5sxMwg,http://twitter.com/CoachBartman/statuses/1245118727898759169,en,CoachBartman,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/337330726?token=30e731868e0316aa0ad9fb2caf0ab23c7a0b8afc5d509b6d6a09b7f2cecfadd1,,FALSE,Greensboro,,,CoachBartman (Andrew Bartman),@CoachAndyOeth @CoachAckman @USABaseball @Harrisburgath @HHS_BULLDOGS @TheSteveCombs @Ncarey1 @RRichardson44 @BulldogCleats @MSHSAAOrg @Mo_MHSBCA The best part is: we donâ€™t want your money! Itâ€™s free! https://t.co/ms0P5sxMwg,male,,32.5,5051,0,"Greensboro, NC, USA",0,,https://video.twimg.com/tweet_video/EUeM4T0WkAYIxr6.mp4#gif,"@coachandyoeth, @coachackman, @usabaseball, @harrisburgath, @hhs_bulldogs, @thestevecombs, @ncarey1, @rrichardson44, @bulldogcleats, @mshsaaorg, @mo_mhsbca",http://twitter.com/CoachBartman/statuses/1245118727898759169,CoachAndyOeth,,reply,1.24512E+18,,337330726,,4685,2282,1,http://twitter.com/CoachAndyOeth/statuses/1245118210367803394,,1,4791,FALSE,2020-10-05T16:39:32.421+0000,5014
39:11.0,@JohnKesselUSAV @usavolleyball @NorcecaInfo Muy bien!,http://twitter.com/edgnc/statuses/1245118473744691201,es,edgnc,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1543623306?token=7e77129a537f281e748340927431001ea4a33c3e6a621ab615c8b28349a8f0c9,,FALSE,,,,edgnc (edgar nieves),@JohnKesselUSAV @usavolleyball @NorcecaInfo Muy bien!,male,,0,7,0,,0,,,"@johnkesselusav, @usavolleyball, @norcecainfo",http://twitter.com/edgnc/statuses/1245118473744691201,JohnKesselUSAV,,reply,1.245E+18,,1543623306,,7,40,0,http://twitter.com/JohnKesselUSAV/statuses/1244997956681502720,,0,14,FALSE,2020-10-05T16:39:32.111+0000,0
38:30.0,Nice story about @SJEarthquakes U-19 and @USWNT Youth player delivering groceries for needy during COVID-19 pandemic for free #quakes74 #bayareafutbol #UWSNT #HelpingOthers https://t.co/nCjmXodNyy via @SFGate,http://twitter.com/zimpix/statuses/1245118297919516672,en,zimpix,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/34037744?token=f9c0049a22d4c4876e104a1028d8cbdc6047f264f88cf7ad85562fed86464811,,FALSE,San Francisco,,https://www.sfgate.com/coronavirus/article/US-Women-Soccer-Youth-player-delivers-groceries-15169915.php?utm_campaign=CMS%20Sharing%20Tools%20(Desktop)&utm_source=t.co&utm_medium=referral,zimpix (Douglas Zimmerman),Nice story about @SJEarthquakes U-19 and @USWNT Youth player delivering groceries for needy during COVID-19 pandemic for free #quakes74 #bayareafutbol #UWSNT #HelpingOthers https://t.co/nCjmXodNyy via @SFGate,male,"#quakes74, #bayareafutbol, #uwsnt, #helpingothers",67.7,482013,0,"San Francisco, CA, USA",0,,,"@sjearthquakes, @uswnt, @sfgate",http://twitter.com/zimpix/statuses/1245118297919516672,,,post,0,,34037744,,664,1142,1,,,5,4134,FALSE,2020-10-05T16:39:32.123+0000,9601
38:09.0,@CoachAckman @USABaseball @CoachBartman @Harrisburgath @HHS_BULLDOGS @TheSteveCombs @Ncarey1 @RRichardson44 @BulldogCleats @MSHSAAOrg @Mo_MHSBCA Oh yeah. Iâ€™m in. https://t.co/2rmLrsPVQR,http://twitter.com/CoachAndyOeth/statuses/1245118210367803394,en,CoachAndyOeth,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/368536770?token=c90facae7f4ba877a0e961e3c8cefaecdcd5109ec2f1a3c49756f3a3c504ad3c,,FALSE,,,,CoachAndyOeth (Andy Oeth),@CoachAckman @USABaseball @CoachBartman @Harrisburgath @HHS_BULLDOGS @TheSteveCombs @Ncarey1 @RRichardson44 @BulldogCleats @MSHSAAOrg @Mo_MHSBCA Oh yeah. Iâ€™m in. https://t.co/2rmLrsPVQR,male,,16.5,366,0,"MO, USA",0,,https://video.twimg.com/tweet_video/EUeMaRZXkAIB4k3.mp4#gif,"@coachackman, @usabaseball, @coachbartman, @harrisburgath, @hhs_bulldogs, @thestevecombs, @ncarey1, @rrichardson44, @bulldogcleats, @mshsaaorg, @mo_mhsbca",http://twitter.com/CoachAndyOeth/statuses/1245118210367803394,CoachAckman,,reply,1.2451E+18,,368536770,,366,1291,1,http://twitter.com/CoachAckman/statuses/1245098900714860548,,0,18260,FALSE,2020-10-05T16:39:32.062+0000,440
37:46.0,@usatf Dave Roberts,http://twitter.com/DBussabarger/statuses/1245118115203231744,en,DBussabarger,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/968595296568557568?token=94f2bdd8b9e0a8af024b4a5f299e312bdad27e4edd83188e79541c75a7c26ce9,,FALSE,,,,DBussabarger (david bussabarger),@usatf Dave Roberts,male,,0,4,0,,0,,,@usatf,http://twitter.com/DBussabarger/statuses/1245118115203231744,usatf,,reply,1.24475E+18,,9.68595E+17,,4,31,0,http://twitter.com/usatf/statuses/1244754060223361028,,0,209,FALSE,2020-10-05T16:39:32.112+0000,0
37:14.0,Big thanks to @AlecYoder and @TrevorHoward6 for speaking with me about the #Tokyo2020 postponement. Both are turning the delay into a positive. Hope to see them both representing @TeamUSA in 2021! https://t.co/w7PbGrMcyT,http://twitter.com/Matt_NBC4/statuses/1245117979085455360,en,Matt_NBC4,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/20102044?token=2aad55861c38a744000a93e3003dd30d81dd2b8cca5f86a89e79cc22abded798,,FALSE,Columbus,,https://www.nbc4i.com/olympics/central-ohio-olympic-hopefuls-staying-optimistic/,Matt_NBC4 (Matt Barnes),Big thanks to @AlecYoder and @TrevorHoward6 for speaking with me about the #Tokyo2020 postponement. Both are turning the delay into a positive. Hope to see them both representing @TeamUSA in 2021! https://t.co/w7PbGrMcyT,male,#tokyo2020,43.8,23968,0,"Columbus, OH, USA",0,,,"@alecyoder, @trevorhoward6, @teamusa",http://twitter.com/Matt_NBC4/statuses/1245117979085455360,,,post,0,,20102044,,8044,1506,0,,,6,45495,TRUE,2020-10-05T16:39:32.116+0000,7619
35:59.0,More on our own Elsie Windes (Wenger) and her election to the @USAWP Hall of Fame! https://t.co/flqbQTsNRl #CalWWPolo #CalFamily https://t.co/QqCqTdd0YZ,http://twitter.com/CalWWPolo/statuses/1245117666370572288,en,CalWWPolo,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/409565392?token=2f024de9bf47a7e55fff4f738a7d43eff554af2be8f20cb75c25a2a10539416f,,FALSE,San Francisco,,"https://calbea.rs/2JweUvg, https://calbears.com/news/2020/3/31/mens-water-polo-arroyo-windes-named-to-usa-water-polo-hall-of-fame.aspx",CalWWPolo (Cal W Water Polo),More on our own Elsie Windes (Wenger) and her election to the @USAWP Hall of Fame! https://t.co/flqbQTsNRl #CalWWPolo #CalFamily https://t.co/QqCqTdd0YZ,male,"#calwwpolo, #calfamily",40.6,17739,0,"Berkeley, CA, USA",0,,http://pbs.twimg.com/media/EUeL5nUUwAAOe9V.jpg,@usawp,http://twitter.com/CalWWPolo/statuses/1245117666370572288,,,post,0,,409565392,,3563,148,0,,,4,5105,TRUE,2020-10-05T16:39:32.062+0000,5122
